DRUG_NAME,POTENCY,NET_WEIGHT,DATE_COLLECTED,PURCHASE_PRICE
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.96,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.2,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,0
HEROIN HYDROCHLORIDE,0,2,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
HEROIN HYDROCHLORIDE,0,2.1,9/1/2008,0
HEROIN HYDROCHLORIDE,0,2.3,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
HEROIN HYDROCHLORIDE,0,2.1,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.96,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.91,9/1/2008,
HEROIN HYDROCHLORIDE,14.1,1065,9/1/2008,
HEROIN HYDROCHLORIDE,0,2.3,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
HEROIN HYDROCHLORIDE,0,1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
COCAINE HYDROCHLORIDE,0,1.6,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.2,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.4,9/1/2008,
COCAINE HYDROCHLORIDE,81.3,148200,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
HEROIN HYDROCHLORIDE,0,5,9/1/2008,0
COCAINE HYDROCHLORIDE,0,1.2,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.8,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.99,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.99,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.91,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.96,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.92,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.94,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",23.3,29.2,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,2.1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
COCAINE HYDROCHLORIDE,63.3,87190,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,60,11.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.6,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.5,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.7,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
HEROIN HYDROCHLORIDE,0,2,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.98,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.99,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.8,9/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99,6719,9/1/2008,
LEVMETHAMPHETAMINE HYDROCHLORIDE,79.4,534.3,9/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99.5,1775,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.96,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.93,9/1/2008,
,0,0.001,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.2,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,1.9,9/1/2008,0
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.64,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.27,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.24,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.73,9/1/2008,70
HEROIN HYDROCHLORIDE,0,0.68,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.29,9/1/2008,90
HEROIN HYDROCHLORIDE,0,0.47,9/1/2008,110
HEROIN HYDROCHLORIDE,0,0.34,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.88,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.62,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.75,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
NO DRUG FOUND,0,0.54,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.3,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.6,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.1,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,50
HEROIN HYDROCHLORIDE,0,1.5,9/1/2008,60
HEROIN HYDROCHLORIDE,0,1.5,9/1/2008,60
HEROIN HYDROCHLORIDE,0,1.3,9/1/2008,60
HEROIN HYDROCHLORIDE,0,1.3,9/1/2008,60
HEROIN HYDROCHLORIDE,0,1.1,9/1/2008,50
HEROIN HYDROCHLORIDE,0,1.4,9/1/2008,60
HEROIN HYDROCHLORIDE,0,1.6,9/1/2008,60
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,60
HEROIN HYDROCHLORIDE,0,0.71,9/1/2008,40
HEROIN HYDROCHLORIDE,0,0.53,9/1/2008,80
HEROIN HYDROCHLORIDE,0,0.28,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.36,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.42,9/1/2008,80
HEROIN HYDROCHLORIDE,0,0.31,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.99,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.81,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.77,9/1/2008,60
HEROIN HYDROCHLORIDE,0,0.35,9/1/2008,80
HEROIN HYDROCHLORIDE,0,0.46,9/1/2008,75
HEROIN HYDROCHLORIDE,0,0.64,9/1/2008,80
HEROIN HYDROCHLORIDE,0,0.47,9/1/2008,110
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,98.4,2204,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.99,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,0
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,45.1,27.5,9/1/2008,700
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.99,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.95,9/1/2008,
COCAINE HYDROCHLORIDE,0,1,9/1/2008,
COCAINE HYDROCHLORIDE,0,0.96,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,9/1/2008,
HEROIN HYDROCHLORIDE,0,0.7,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.3,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.3,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.1,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.5,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.17,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.21,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.27,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.33,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.37,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.44,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.3,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.21,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.38,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.37,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.73,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.93,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.74,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.65,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.62,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.93,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.45,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.32,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.1,9/1/2008,100
HEROIN HYDROCHLORIDE,0,3.2,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.5,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.77,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.33,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.82,9/1/2008,90
HEROIN HYDROCHLORIDE,0,0.81,9/1/2008,90
HEROIN HYDROCHLORIDE,0,4.4,9/1/2008,90
HEROIN HYDROCHLORIDE,0,0.53,9/1/2008,80
HEROIN HYDROCHLORIDE,0,0.71,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.12,9/1/2008,60
HEROIN HYDROCHLORIDE,0,0.81,9/1/2008,70
HEROIN HYDROCHLORIDE,0,0.35,9/1/2008,100
HEROIN HYDROCHLORIDE,0,1.8,9/1/2008,200
HEROIN HYDROCHLORIDE,0,2.1,9/1/2008,200
HEROIN HYDROCHLORIDE,0,1.5,9/1/2008,200
HEROIN HYDROCHLORIDE,0,1.3,9/1/2008,200
HEROIN HYDROCHLORIDE,0,1.5,9/1/2008,200
HEROIN HYDROCHLORIDE,0,1,9/1/2008,100
NO DRUG FOUND,0,0.8,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.67,9/1/2008,80
HEROIN HYDROCHLORIDE,0,0.3,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.64,9/1/2008,120
HEROIN HYDROCHLORIDE,0,0.47,9/1/2008,100
COCAINE,0,0.79,9/1/2008,120
HEROIN HYDROCHLORIDE,0,0.3,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.72,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.44,9/1/2008,70
HEROIN HYDROCHLORIDE,0,0.39,9/1/2008,40
HEROIN HYDROCHLORIDE,0,0.48,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.24,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.24,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.16,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.84,9/1/2008,100
HEROIN HYDROCHLORIDE,0,0.97,9/1/2008,100
NO DRUG FOUND,0,2.6,9/1/2008,100
COCAINE HYDROCHLORIDE,79,28000,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,98.9,8819,10/1/2008,
"HEROIN, SALT UNDETERMINED",28.5,1857,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",25.5,99.5,10/1/2008,3500
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",26,37.9,10/1/2008,
"METHAMPHETAMINE, ISOMER &SALT (0) UNDETERMINED/NOT REPORTED",47.8,669.2,10/1/2008,
HEROIN HYDROCHLORIDE,94,1807,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",37.6,7.1,10/1/2008,400
"HEROIN, SALT UNDETERMINED",27.4,781.1,10/1/2008,
HEROIN HYDROCHLORIDE,70.7,1047,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",40.7,448.5,10/1/2008,
"HEROIN, SALT UNDETERMINED",79,53.4,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,51,58.4,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,78.3,49.1,10/1/2008,
"HEROIN, SALT UNDETERMINED",50.8,153.3,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,61.8,55.5,10/1/2008,4000
COCAINE HYDROCHLORIDE,79.4,4716000,10/1/2008,
COCAINE HYDROCHLORIDE,78.9,2894000,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2008,
COCAINE HYDROCHLORIDE,73.2,15030,10/1/2008,
COCAINE HYDROCHLORIDE,80.4,10050,10/1/2008,
COCAINE HYDROCHLORIDE,74.3,389600,10/1/2008,
HEROIN HYDROCHLORIDE,26.7,386.1,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,87.3,225.2,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,70.4,54.9,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99.4,192.1,10/1/2008,
HEROIN HYDROCHLORIDE,26.8,479.3,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",48.5,8.7,10/1/2008,500
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",56.6,55.8,10/1/2008,2700
HEROIN HYDROCHLORIDE,15.7,85.6,10/1/2008,9400
HEROIN HYDROCHLORIDE,72,441.6,10/1/2008,
PSEUDOEPHEDRINE HYDROCHLORIDE,20.1,2746,10/1/2008,
PSEUDOEPHEDRINE HYDROCHLORIDE,74.3,2271,10/1/2008,
HEROIN HYDROCHLORIDE,85.6,996.8,10/1/2008,
"HEROIN, SALT UNDETERMINED",22.4,686,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",16.2,69.6,10/1/2008,2600
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",60.1,277,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,97.5,27.9,10/1/2008,1600
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,96.4,865.8,10/1/2008,
COCAINE HYDROCHLORIDE,0,1,10/1/2008,
COCAINE HYDROCHLORIDE,0,0.93,10/1/2008,
COCAINE HYDROCHLORIDE,0,1.1,10/1/2008,
COCAINE HYDROCHLORIDE,0,0.99,10/1/2008,
COCAINE HYDROCHLORIDE,0,1,10/1/2008,
HEROIN HYDROCHLORIDE,50.9,140.5,10/1/2008,
"HEROIN, SALT UNDETERMINED",55.6,372.4,10/1/2008,
HEROIN HYDROCHLORIDE,92.7,557.1,10/1/2008,
"HEROIN, SALT UNDETERMINED",39.8,858.3,10/1/2008,
HEROIN HYDROCHLORIDE,0,2,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,2.9,10/1/2008,0
COCAINE HYDROCHLORIDE,0,1,10/1/2008,
COCAINE HYDROCHLORIDE,0,1,10/1/2008,
COCAINE HYDROCHLORIDE,0,1,10/1/2008,
COCAINE HYDROCHLORIDE,74.5,18890,10/1/2008,
COCAINE HYDROCHLORIDE,84.8,20010,10/1/2008,
COCAINE HYDROCHLORIDE,81.7,17020,10/1/2008,
COCAINE HYDROCHLORIDE,87.1,21730,10/1/2008,
COCAINE HYDROCHLORIDE,77.8,15070,10/1/2008,
COCAINE HYDROCHLORIDE,78.2,17030,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",20.3,54.9,10/1/2008,3400
COCAINE HYDROCHLORIDE,78.7,19830,10/1/2008,
COCAINE HYDROCHLORIDE,43.2,42890,10/1/2008,
COCAINE HYDROCHLORIDE,84.4,12080,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",34.6,6.7,10/1/2008,
COCAINE HYDROCHLORIDE,76.4,16050,10/1/2008,
HEROIN HYDROCHLORIDE,70.1,712.3,10/1/2008,
HEROIN HYDROCHLORIDE,38.2,25.6,10/1/2008,700
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",24.6,84.3,10/1/2008,
"HEROIN, SALT UNDETERMINED",22.1,2.1,10/1/2008,560
HEROIN HYDROCHLORIDE,53.1,25.3,10/1/2008,1100
HEROIN HYDROCHLORIDE,60.5,635.9,10/1/2008,
HEROIN HYDROCHLORIDE,60,621.1,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,79.9,12.3,10/1/2008,
COCAINE HYDROCHLORIDE,79,48910,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",23.8,26.6,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,98.3,6413,10/1/2008,
COCAINE HYDROCHLORIDE,71.8,15010,10/1/2008,
HEROIN HYDROCHLORIDE,53.3,486.2,10/1/2008,
HEROIN HYDROCHLORIDE,84,739.5,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,98,3546,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,99.6,2200,10/1/2008,
COCAINE HYDROCHLORIDE,79.2,1032,10/1/2008,
LEVMETHAMPHETAMINE HYDROCHLORIDE,99.4,201.9,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,97.5,891.1,10/1/2008,
COCAINE HYDROCHLORIDE,0,10940,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,53,27.8,10/1/2008,1500
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",32.5,136.1,10/1/2008,2800
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",48.9,1070,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",33.2,56.2,10/1/2008,3000
HEROIN HYDROCHLORIDE,87.8,4913,10/1/2008,
"HEROIN, SALT UNDETERMINED",37.2,7,10/1/2008,900
HEROIN HYDROCHLORIDE,56.5,421.4,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2008,0
COCAINE HYDROCHLORIDE,76.8,134900,10/1/2008,
METHAMPHETAMINE SIGNATURE,0,3,10/1/2008,
DEXTROMETHAMPHETAMINE HYDROCHLORIDE,46.9,3595,10/1/2008,
HEROIN HYDROCHLORIDE,68.6,9605,10/1/2008,
"METHAMPHETAMINE HYDROCHLORIDE, ISOMER UNDETERMINED/NOT REPORTED",22.9,27.6,10/1/2008,1300
HEROIN HYDROCHLORIDE,21,5.6,10/1/2008,
